sequence,short_hash,date,status,exe_size,iso_size,message
6307,0a1143ed,2026-04-03T14:25:30-07:00,success,131072,38925600,Align PS1 MARY 1 regtest scene boot with references
6308,90ba67c5,2026-04-03T14:44:32-07:00,success,131072,38925600,Fix PS1 boot override parsing for overlay harness
6309,0d6e8e93,2026-04-03T15:06:22-07:00,success,131072,38925600,Require explicit headless frame selection for PS1 checks
6310,e5b31260,2026-04-03T15:17:18-07:00,success,131072,38925600,Recover named PS1 actor identity from marker panel
6311,a7df7fa9,2026-04-03T15:28:01-07:00,success,131072,38925600,Recover coarse PS1 position from actor panel buckets
6312,a6e97e92,2026-04-03T15:39:16-07:00,success,131072,38925600,Add explicit boot option to headless PS1 checker
6313,e1db92ea,2026-04-03T15:56:41-07:00,success,131072,38925600,Guard headless skip-build against stale boot override
6314,b92cd7c9,2026-04-03T16:02:57-07:00,success,131072,38925600,Seed headless PS1 regtests by default
6315,33f88164,2026-04-03T16:54:19-07:00,success,131072,38925600,Reject bogus wrapper options in PS1 check script
6316,9710b128,2026-04-03T18:11:00-07:00,success,131072,38925600,Skip PS1 title screen for scripted boot overrides
6317,325e51df,2026-04-03T18:50:30-07:00,success,131072,38925600,Serialize headless PS1 regtest builds
6318,c15ffd66,2026-04-03T19:31:29-07:00,success,131072,38925600,Add PS1 capture mode runtime marker
6319,ba8ef05f,2026-04-03T19:52:12-07:00,success,131072,38925600,Record raw DuckStation hashes in regtest results
6320,26f8fff3,2026-04-03T21:42:39-07:00,success,131072,38925600,Fix PS1 scripted boot graphics initialization
6321,d27129fb,2026-04-04T02:59:04-07:00,success,133120,38927952,Parse PS1 boot scene modifiers
6322,053ff31c,2026-04-04T03:17:06-07:00,success,135168,38930304,Add fishing restore pilot to PS1 header
6323,b2e43a96,2026-04-04T03:51:28-07:00,success,135168,38930304,Fix PS1 regtest printf extraction
6324,4ac4aea0,2026-04-04T04:49:54-07:00,success,135168,38930304,Support tagged direct TTM boots on PS1
6325,3a6d6f55,2026-04-04T05:07:12-07:00,success,135168,38930304,Initialize ADS scene state for direct TTM boots
6326,ec68a346,2026-04-04T05:13:30-07:00,success,135168,38930304,Avoid actor hallucinations without panel markers
6327,0166fa85,2026-04-04T06:39:57-07:00,success,135168,38930304,Apply PS1 island boot overrides before direct boots
6328,8577e4f1,2026-04-04T06:48:31-07:00,success,135168,38930304,Route PS1 ADS scene layers through background surface
6329,d6d9fe7e,2026-04-04T12:13:15-07:00,success,133120,38927952,Unblock BUILDING scenes and fix PS1 printf crashes in game loop
6330,4b41607d,2026-04-04T12:42:51-07:00,success,133120,38927952,Improve cold-boot ADS recovery and mark FISHING 1/2 blocked
6331,397ef64c,2026-04-04T13:49:20-07:00,success,133120,38927952,Add development environment setup script for Pop!_OS/Ubuntu
6332,ef138f5a,2026-04-04T14:19:16-07:00,success,133120,38927952,Add PS1 binary library builder for historical regression analysis
6333,3cc47f01,2026-04-04T14:23:28-07:00,success,133120,38927952,Clean up repository and add PS1 testing documentation
6334,874dbb42,2026-04-06T07:58:39-07:00,success,133120,38927952,Add binary-library scene sweep harness
6335,59736351,2026-04-06T08:42:34-07:00,success,135168,38930304,Apply PS1 story boot overrides before scripted runs
6336,6ed9dd63,2026-04-06T09:24:28-07:00,success,135168,38930304,Add reference compare to binary-library scene sweep
6337,3e7c3aa4,2026-04-06T10:10:17-07:00,success,135168,38930304,Tighten title-screen detection for scene compare
6338,2ddee64f,2026-04-06T10:37:41-07:00,success,135168,38930304,Make story scene boots exact by default
6339,186e6fe3,2026-04-07T08:10:35-07:00,success,135168,38930304,Add late-scene compare knobs to binlib scene sweep
6340,a54fc964,2026-04-07T08:11:37-07:00,success,135168,38930304,Use shared Docker detection in binary library builder
6341,9dade7e4,2026-04-07T12:14:22-07:00,success,135168,38930304,Add PS1 vs host review page wrapper
6342,93d72e4f,2026-04-07T12:17:36-07:00,success,135168,38930304,Archive PS1 tooling commits in binary library
6343,36b50f24,2026-04-07T12:21:07-07:00,success,135168,38930304,Rename PS1 scene verification to bringup status
6344,9fe0bcad,2026-04-07T12:32:03-07:00,success,135168,38930304,Fix VLM setup download command
6345,a5af8a5a,2026-04-07T13:24:49-07:00,success,135168,38930304,Fix VLM compare enum fallback
6346,bc2bd966,2026-04-07T13:25:11-07:00,success,135168,38930304,Add PS1 VLM scene validator workflow
6347,11611e6f,2026-04-07T13:28:20-07:00,success,135168,38930304,Fix binary library append sequencing
6348,9b4f55cd,2026-04-07T13:40:07-07:00,success,135168,38930304,Embed VLM scene verdict in review HTML
6349,2dc80b71,2026-04-07T13:54:27-07:00,success,135168,38930304,Auto-resolve local VLM runtime for scene fix
6350,94d75d63,2026-04-07T14:00:38-07:00,success,135168,38930304,Add VLM verdicts to binary scene sweeps
6351,4c4a24da,2026-04-07T14:16:43-07:00,success,135168,38930304,Expand VLM scene pack trust metrics
6352,70701d95,2026-04-07T14:20:32-07:00,success,135168,38930304,Add VLM scene pack hand review page
6353,a0eb6d85,2026-04-08T08:45:05-07:00,success,135168,38930304,Add single-frame scene annotation review tool
6354,4c0df760,2026-04-08T08:46:18-07:00,success,135168,38930304,Fix scene review server absolute frame paths
6355,68377f07,2026-04-08T08:52:57-07:00,success,135168,38930304,Add title screen and Johnny capture to scene review
6356,eb8aa91d,2026-04-08T08:55:16-07:00,success,135168,38930304,Simplify scene review to single-image tagging
6357,e89df15c,2026-04-08T08:56:03-07:00,success,135168,38930304,Move scene review navigation above image
6358,b1606554,2026-04-08T08:57:22-07:00,success,135168,38930304,Fix scene review image load after nav cleanup
6359,0e55b3b1,2026-04-08T08:58:03-07:00,success,135168,38930304,Shrink scene review screenshot display
6360,6fc91981,2026-04-08T08:58:48-07:00,success,135168,38930304,Add quick screen-state buttons to scene review
6361,4a9d9b9a,2026-04-08T08:59:54-07:00,success,135168,38930304,Add ocean and island quick review buttons
6362,009cf45b,2026-04-08T09:07:35-07:00,success,135168,38930304,Make scene review controls uniform size
6363,3c243b7a,2026-04-08T09:10:24-07:00,success,135168,38930304,Add scene review carry-forward and finish actions
6364,c40fab30,2026-04-08T09:31:56-07:00,success,135168,38930304,Add late-start PS1 scene capture filtering
6365,1f8653b7,2026-04-08T09:45:05-07:00,success,135168,38930304,Thread late-start capture through PS1 checks
6366,414e313d,2026-04-08T09:54:21-07:00,success,135168,38930304,Add late-start filtering to binary scene sweeps
6367,c3502e17,2026-04-08T10:04:16-07:00,success,135168,38930304,Default PS1 scene tools to late capture windows
6368,cb9f27b0,2026-04-08T10:14:50-07:00,success,135168,38930304,Preserve scene tail when capture starts late
6369,0f03cf53,2026-04-08T10:26:18-07:00,success,135168,38930304,Default reference capture to late scene windows
6370,056d8b13,2026-04-08T10:27:57-07:00,success,135168,38930304,Use filtered frames for reference capture output
6371,e9e0556b,2026-04-08T10:34:52-07:00,success,135168,38930304,Write final result JSON for reference captures
6372,cc60cd38,2026-04-08T10:44:55-07:00,success,135168,38930304,Rewrite reference result paths to kept artifacts
6373,1c044521,2026-04-08T11:04:50-07:00,success,135168,38930304,Filter legacy scene review inputs by start frame
6374,121e6fd1,2026-04-08T11:35:50-07:00,success,135168,38930304,Aim fishing review at near-correct late frames
6375,ae9caa5d,2026-04-08T11:49:20-07:00,success,135168,38930304,Use reviewed scene capture windows
6376,44d8b4c1,2026-04-08T11:56:00-07:00,success,135168,38930304,Use scene windows in legacy frame filters
6377,9ac5797f,2026-04-08T11:57:54-07:00,success,135168,38930304,Align compare windows to reviewed scene starts
6378,c32aa8dd,2026-04-08T12:05:08-07:00,success,135168,38930304,Use reviewed windows in batch scene regtests
6379,0251b83d,2026-04-08T12:15:37-07:00,success,135168,38930304,Use reviewed windows in audit scene runs
6380,83d010c1,2026-04-08T12:25:57-07:00,success,135168,38930304,Support seeded reviewed reference captures
6381,cc30d4ee,2026-04-08T12:35:43-07:00,success,135168,38930304,Fix audit batch empty start-frame forwarding
6382,1250f39b,2026-04-08T12:45:43-07:00,success,135168,38930304,Clarify reviewed scene-start defaults
6383,91137a57,2026-04-08T12:55:42-07:00,success,135168,38930304,Use reviewed windows in host scene capture
6384,ef7dfdcb,2026-04-08T13:05:54-07:00,success,135168,38930304,Add late-window filtering to run-regtest
6385,dbb47e15,2026-04-08T13:17:28-07:00,success,135168,38930304,Pass late windows through Docker regtest path
6386,25b535c3,2026-04-08T13:39:42-07:00,success,135168,38930304,Use reviewed windows in host review refresh
6387,ad8232ca,2026-04-08T13:47:35-07:00,success,135168,38930304,Fix reviewed-window host review verifier
6388,77114c67,2026-04-08T13:57:42-07:00,success,135168,38930304,Default regtest-scene to reviewed windows
6389,15ed20ed,2026-04-08T14:07:23-07:00,success,135168,38930304,Fix regtest scene capture-range defaults
6390,5bcce5ff,2026-04-08T14:17:59-07:00,success,135168,38930304,Fix nested regtest frame filtering
6391,5557cfcc,2026-04-08T14:27:19-07:00,success,135168,38930304,Fix nested regtest analysis frame discovery
6392,8721b7b2,2026-04-08T14:37:09-07:00,success,135168,38930304,Fix nested result frame filtering
6393,c3ecb17b,2026-04-08T14:47:01-07:00,success,135168,38930304,Fix nested regtest run rendering
6394,580b0bf3,2026-04-08T14:56:54-07:00,success,135168,38930304,Fix nested stable-tail frame discovery
6395,fdf684ff,2026-04-08T15:07:22-07:00,success,135168,38930304,Fix nested reference frame indexing
6396,934d9675,2026-04-08T15:17:27-07:00,success,135168,38930304,Fix nested VLM frame collection
6397,b43f458e,2026-04-08T15:27:29-07:00,success,135168,38930304,Fix nested classifier frame collection
6398,833c7e4c,2026-04-08T15:37:40-07:00,success,135168,38930304,Fix nested scene sequence loading
6399,4f2102cd,2026-04-08T15:47:50-07:00,success,135168,38930304,Fix nested compare timeline loading
6400,e0d293cc,2026-04-08T15:58:14-07:00,success,135168,38930304,Fix nested VLM frame dir resolution
6401,0f4f1d25,2026-04-08T16:08:25-07:00,success,135168,38930304,Fix nested sequence run frame maps
6402,d07903f5,2026-04-08T16:18:14-07:00,success,135168,38930304,Fix nested visual calibration frame scans
6403,e40d1da9,2026-04-08T16:28:30-07:00,success,135168,38930304,Fix flat reference scene discovery
6404,c1989142,2026-04-08T16:38:54-07:00,success,135168,38930304,Recurse sequence frame leaf discovery
6405,8a04d44f,2026-04-08T16:49:14-07:00,success,135168,38930304,Support flat analysis baselines
6406,d79a506f,2026-04-08T16:59:05-07:00,success,135168,38930304,Fallback character truth frame numbers
6407,8c62bd14,2026-04-08T17:09:04-07:00,success,135168,38930304,Recurse character truth metadata discovery
6408,b4ceda47,2026-04-08T17:19:42-07:00,success,135168,38930304,Handle nested semantic truth metadata
6409,6e9bdc4a,2026-04-08T17:29:14-07:00,success,135168,38930304,Recurse frame meta review inputs
6410,9cbd71e7,2026-04-08T17:39:22-07:00,success,135168,38930304,Recurse host script index metadata
6411,fb30d0f6,2026-04-08T17:49:57-07:00,success,135168,38930304,Find nested character sidecars
6412,27eb5fa0,2026-04-08T18:01:29-07:00,success,135168,38930304,Recurse frame meta regression lookup
6413,34e9399e,2026-04-08T18:02:38-07:00,success,135168,38930304,Fix nested PS1 check frame lookup
6414,25b2cc85,2026-04-08T18:09:46-07:00,success,135168,38930304,Fix nested host capture frame metadata
6415,aa9009d3,2026-04-08T18:19:56-07:00,success,135168,38930304,Fix nested reference capture metadata
6416,d06c21c7,2026-04-08T18:31:06-07:00,success,135168,38930304,Resolve nested host review key-frame metadata
6417,25481340,2026-04-08T18:40:34-07:00,success,135168,38930304,Allow nested host review meta links
6418,ec92eb4a,2026-04-08T18:50:51-07:00,success,135168,38930304,Render real nested frame-meta links
6419,752facd8,2026-04-08T19:00:59-07:00,success,135168,38930304,Harden capture regression scene slugs
6420,bea945f3,2026-04-08T19:11:42-07:00,success,135168,38930304,Allow deep nested host review meta links
6421,8456b067,2026-04-08T19:22:19-07:00,success,135168,38930304,Render real frame regression asset paths
6422,a42cb119,2026-04-08T19:31:13-07:00,success,135168,38930304,Normalize host reference metadata paths
6423,e7891f08,2026-04-08T19:41:05-07:00,success,135168,38930304,Record host reference sidecar path
6424,0f0b9233,2026-04-08T19:51:31-07:00,success,135168,38930304,Resolve relative scene reference frames
6425,16183c81,2026-04-08T20:01:31-07:00,success,135168,38930304,Fix per-scene compare fallback window
6426,b1f0d0ee,2026-04-08T20:11:50-07:00,success,135168,38930304,Fix frame-meta fallback asset roots
6427,7bfb7ccd,2026-04-08T20:21:55-07:00,success,135168,38930304,Align compare fallback reference path
6428,4dee37a6,2026-04-08T20:32:31-07:00,success,135168,38930304,Default binlib compare to reviewed window
6429,19eed22c,2026-04-08T20:42:10-07:00,success,135168,38930304,Preserve review output on compare failure
6430,73d79497,2026-04-08T20:52:53-07:00,success,135168,38930304,Default compare to reviewed scene windows
6431,2b4f44ff,2026-04-08T21:02:24-07:00,success,135168,38930304,Normalize compare fallback alignment mode
6432,a60c894f,2026-04-08T21:12:31-07:00,success,135168,38930304,Infer compare scenes from directory names
6433,d77a7e7c,2026-04-08T21:22:55-07:00,success,135168,38930304,Fix compare timeline fallback frame loading
6434,0658be54,2026-04-08T21:32:58-07:00,success,135168,38930304,Fix nested frame meta review image paths
6435,66fce844,2026-04-08T21:44:50-07:00,success,135168,38930304,Preserve host expectation image paths
6436,11390644,2026-04-08T21:46:57-07:00,success,135168,38930304,Preserve character truth frame paths
6437,896f57d7,2026-04-08T21:53:19-07:00,success,135168,38930304,Preserve VLM review frame paths
6438,a99a11cc,2026-04-08T22:03:27-07:00,success,135168,38930304,Resolve host identification frame paths
6439,c055239a,2026-04-08T22:13:26-07:00,success,135168,38930304,Resolve VLM scene pack image paths
6440,51dd6341,2026-04-08T22:23:55-07:00,success,135168,38930304,Resolve host repro frame paths
6441,3f970fbb,2026-04-08T22:33:48-07:00,success,135168,38930304,Resolve capture regression asset paths
6442,86998b55,2026-04-08T22:43:45-07:00,success,135168,38930304,Resolve host expectation fallback paths
6443,42c185a0,2026-04-08T22:53:51-07:00,success,135168,38930304,Resolve VLM heuristic fallback paths
6444,7cca740a,2026-04-08T23:04:17-07:00,success,135168,38930304,Resolve host expectation report-relative images
6445,e1374e28,2026-04-08T23:14:19-07:00,success,135168,38930304,Resolve host identification review links
6446,5b6df0b9,2026-04-08T23:25:21-07:00,success,135168,38930304,Resolve relative vision inventory paths
6447,00855267,2026-04-08T23:35:05-07:00,success,135168,38930304,Publish portable vision pipeline paths
6448,a286f996,2026-04-08T23:44:51-07:00,success,135168,38930304,Publish portable reference pipeline manifest
6449,16cfc1b2,2026-04-08T23:54:59-07:00,success,135168,38930304,Resolve portable vision manifest paths
6450,723ddb4b,2026-04-09T00:04:58-07:00,success,135168,38930304,Use relative vision checksum paths
6451,873bca4e,2026-04-09T00:15:28-07:00,success,135168,38930304,Resolve portable VLM bank manifest paths
6452,770840ae,2026-04-09T00:25:24-07:00,success,135168,38930304,Use relative host baseline manifest paths
6453,45ee19d9,2026-04-09T00:35:43-07:00,success,135168,38930304,Infer host manifest roots from file path
6454,25c845f5,2026-04-09T00:46:40-07:00,success,135168,38930304,Publish portable host review index paths
6455,0b3294b0,2026-04-09T00:56:10-07:00,success,135168,38930304,Publish portable host review frame paths
6456,08934314,2026-04-09T01:06:00-07:00,success,135168,38930304,Resolve host expectation images from manifest root
6457,45e0bebd,2026-04-09T01:16:19-07:00,success,135168,38930304,Resolve host identification paths from manifest root
6458,86e6540a,2026-04-09T01:26:03-07:00,success,135168,38930304,Infer host expectation manifest roots
6459,73bb4c14,2026-04-09T01:37:11-07:00,success,135168,38930304,Resolve host identification top links
6460,35339b88,2026-04-09T01:46:25-07:00,success,135168,38930304,Accept portable host review manifest extras
6461,87b82e6d,2026-04-09T01:57:50-07:00,success,135168,38930304,Publish portable host review summary paths
6462,5be4a24a,2026-04-09T02:08:40-07:00,success,135168,38930304,Accept portable host review refresh paths
6463,0527ae3f,2026-04-09T02:17:31-07:00,success,135168,38930304,Resolve capture regression top links
6464,a65c6752,2026-04-09T02:27:45-07:00,success,135168,38930304,Resolve character truth roots from report bundle
6465,2d6c420f,2026-04-09T02:37:08-07:00,success,135168,38930304,Infer character truth roots from files
6466,592ed39c,2026-04-09T02:47:09-07:00,success,135168,38930304,Resolve host expectation fallback root
6467,2e0f660d,2026-04-09T02:58:40-07:00,success,135168,38930304,Harden VLM heuristic review image resolution
6468,e780da8d,2026-04-09T03:07:39-07:00,success,135168,38930304,Resolve VLM scene pack bundle paths
6469,4d476fef,2026-04-09T03:17:52-07:00,success,135168,38930304,Fix nested VLM scene pack analysis links
6470,e924f3e9,2026-04-09T03:28:14-07:00,success,135168,38930304,Resolve compare timeline bundle assets
6471,8102a5c8,2026-04-09T03:38:00-07:00,success,135168,38930304,Allow validating copied vision bundles
6472,822d9e3d,2026-04-09T03:47:41-07:00,success,135168,38930304,Allow checksumming copied vision bundles
6473,00a66021,2026-04-09T04:00:07-07:00,success,135168,38930304,Allow publishing copied vision bundles
6474,df2b4e99,2026-04-09T04:01:17-07:00,success,135168,38930304,Derive vision pipeline root from checkout
6475,427f336c,2026-04-09T04:02:25-07:00,success,135168,38930304,Use portable HTML links in vision publisher
6476,09651877,2026-04-09T04:08:21-07:00,success,135168,38930304,Use repo-relative defaults in vision publisher
6477,8bdb3f8b,2026-04-09T04:18:25-07:00,success,135168,38930304,Use repo-relative default vision validator root
6478,91c4b03b,2026-04-09T04:28:19-07:00,success,135168,38930304,Use repo-relative default vision checksum root
6479,874ec3d8,2026-04-09T04:38:51-07:00,success,135168,38930304,Generalize VLM worktree bank fallback
6480,fd557b6d,2026-04-09T04:49:26-07:00,success,135168,38930304,Auto-resolve VLM bank in scene fix
6481,7c9fa6d9,2026-04-09T04:58:49-07:00,success,135168,38930304,Use auto-resolved bank in VLM scene analysis
6482,e60bdc89,2026-04-09T05:09:54-07:00,success,135168,38930304,Auto-resolve VLM bank in review wrapper
6483,d117fe08,2026-04-09T05:19:18-07:00,success,135168,38930304,Drop stale VLM bank hint from setup
6484,0e77ca1d,2026-04-09T05:29:18-07:00,success,135168,38930304,Use current selfcheck default in vision publisher
6485,eac7840c,2026-04-09T05:39:44-07:00,success,135168,38930304,Validate vision bundle counts by consistency
6486,362cf124,2026-04-09T05:49:44-07:00,success,135168,38930304,Checksum manifest-referenced vision artifacts
6487,0bf1914c,2026-04-09T05:59:49-07:00,success,135168,38930304,Validate vision bundle scene IDs
6488,6da09f06,2026-04-09T06:10:09-07:00,success,135168,38930304,Validate artifact catalog scene IDs
6489,7cd8da53,2026-04-09T06:20:12-07:00,success,135168,38930304,Validate artifact catalog scene paths
6490,67759bf9,2026-04-09T06:30:17-07:00,success,135168,38930304,Validate artifact catalog top-level files
6491,c9ada456,2026-04-09T06:40:42-07:00,success,135168,38930304,Validate manifest-referenced vision files
6492,9ac59812,2026-04-09T06:50:38-07:00,success,135168,38930304,Validate manifest top-level bundle files
6493,682335ba,2026-04-09T07:00:53-07:00,success,135168,38930304,Validate artifact catalog reference sections
6494,1cb9bb91,2026-04-09T07:10:54-07:00,success,135168,38930304,Validate manifest and catalog path parity
6495,a16a64ab,2026-04-09T07:21:05-07:00,success,135168,38930304,Validate manifest reference counts
6496,9043122a,2026-04-09T07:31:13-07:00,success,135168,38930304,Validate top-level manifest catalog parity
6497,03464dfd,2026-04-09T07:42:52-07:00,success,135168,38930304,Validate full top-level catalog parity
6498,b4d04c9a,2026-04-09T07:43:56-07:00,success,135168,38930304,Validate per-scene vision artifact rows
6499,50ca811e,2026-04-09T07:44:34-07:00,success,135168,38930304,Validate required vision top-level catalog keys
6500,93244cb2,2026-04-09T07:51:40-07:00,success,135168,38930304,Validate complete vision reference sections
6501,8a6fba29,2026-04-09T08:01:53-07:00,success,135168,38930304,Validate vision scene count rows
6502,d95d2bd6,2026-04-09T08:12:01-07:00,success,135168,38930304,Validate vision frame count rows
6503,e8a770e2,2026-04-09T08:22:18-07:00,success,135168,38930304,Validate derived vision scene summaries
6504,ea7e26d6,2026-04-09T08:32:18-07:00,success,135168,38930304,Validate derived vision summary rows
6505,370f2796,2026-04-09T08:42:26-07:00,success,135168,38930304,Validate derived vision summary links
6506,371ccbf8,2026-04-09T08:52:38-07:00,success,135168,38930304,Validate derived vision summary ordering
6507,0e54958b,2026-04-09T09:02:36-07:00,success,135168,38930304,Validate derived vision row parity
6508,0e947389,2026-04-09T09:13:17-07:00,success,135168,38930304,Validate derived vision summary caps
6509,6edda173,2026-04-09T09:22:50-07:00,success,135168,38930304,Validate derived vision summary count parity
6510,4082b689,2026-04-09T09:33:59-07:00,success,135168,38930304,Validate derived confusion pair parity
6511,35aace3c,2026-04-09T09:43:50-07:00,success,135168,38930304,Validate full derived vision row parity
6512,c687c434,2026-04-09T09:53:42-07:00,success,135168,38930304,Validate strongest and weakest selection parity
6513,97b29443,2026-04-09T10:03:46-07:00,success,135168,38930304,Require pipeline index in vision catalog
6514,8660cda3,2026-04-09T10:14:26-07:00,success,135168,38930304,Align vision reference schema validation
6515,bf1bcb7b,2026-04-09T10:24:08-07:00,success,135168,38930304,Fail vision validation cleanly on missing indexes
6516,9e824d53,2026-04-09T10:34:35-07:00,success,135168,38930304,Normalize top-level vision catalog paths
6517,9d19d473,2026-04-09T10:44:23-07:00,success,135168,38930304,Normalize vision reference parity paths
6518,2ec1c99e,2026-04-09T10:54:24-07:00,success,135168,38930304,Clarify vision scene ID mismatch reporting
6519,d01cc8e1,2026-04-09T11:05:31-07:00,success,135168,38930304,Use publisher for reference pipeline bundles
6520,7b83efa4,2026-04-09T11:14:56-07:00,success,135168,38930304,Auto-resolve publish inputs from bundle manifest
6521,1f9f75d9,2026-04-09T11:24:57-07:00,success,135168,38930304,Materialize published vision bundle inputs
6522,289d7ec6,2026-04-09T11:48:42-07:00,success,135168,38930304,Guard VLM scene pack against pre-window queries
6523,11ab3b2c,2026-04-09T11:49:22-07:00,success,135168,38930304,Update VLM smoke test to reviewed fishing frame
6524,7a4a7215,2026-04-09T11:55:44-07:00,success,135168,38930304,Stamp reviewed start metadata into references
6525,a8a77e6a,2026-04-09T12:05:19-07:00,success,135168,38930304,Preserve reviewed start metadata in reference index
6526,b226dd03,2026-04-09T12:16:10-07:00,success,135168,38930304,Carry reviewed start metadata into vision bundles
6527,dd9b649e,2026-04-09T12:25:40-07:00,success,135168,38930304,Preserve reviewed start frames in scene inventory
6528,f63bbb18,2026-04-09T12:35:52-07:00,success,135168,38930304,Require reviewed start frames in vision inventory
6529,c5146464,2026-04-09T12:46:19-07:00,success,135168,38930304,Preserve reviewed start frames in artifact catalog
6530,3482fbe0,2026-04-09T12:56:28-07:00,success,135168,38930304,Preserve reviewed start frames in confusion summaries
6531,4069c61d,2026-04-09T13:09:26-07:00,success,135168,38930304,Normalize fishing 1 regtest boot route
6532,b240caba,2026-04-09T13:25:32-07:00,success,135168,38930304,Tighten fishing review capture window
6533,b3ad006f,2026-04-09T13:27:13-07:00,success,135168,38930304,Config-driven fishing review capture profile
6534,38453b90,2026-04-09T13:37:33-07:00,success,135168,38930304,Focus fishing review on paired Johnny frames
6535,df9cb596,2026-04-09T13:47:06-07:00,success,135168,38930304,Clip fishing review to Johnny window
6536,99739131,2026-04-09T13:58:56-07:00,success,135168,38930304,Render paired fishing review references
6537,d6acabd4,2026-04-09T14:07:27-07:00,success,135168,38930304,Align fishing review to late reference frames
6538,5f8f45ff,2026-04-09T14:18:45-07:00,success,135168,38930304,Seed fishing review annotations with paired frames
6539,43f80eba,2026-04-09T14:31:52-07:00,success,135168,38930304,Retarget fishing VLM pack to dense review window
6540,a5f93d15,2026-04-09T14:37:47-07:00,success,135168,38930304,Materialize dense fishing result bundle
6541,c7bc81e7,2026-04-09T14:47:26-07:00,success,135168,38930304,Default fishing review to stable dense bundle
6542,89e54aa4,2026-04-09T14:57:33-07:00,success,135168,38930304,Bound fishing VLM queries to review window
6543,ee19dde1,2026-04-09T15:09:47-07:00,success,135168,38930304,Validate stable fishing review bundle profile
6544,156ae8af,2026-04-10T07:38:19-07:00,success,135168,38930304,Add full PS1 fishing review launcher
6545,67554a64,2026-04-10T07:42:04-07:00,success,135168,38930304,Fix scene review asset path resolution
6546,8cfef54d,2026-04-10T08:00:43-07:00,success,135168,38930304,Allow exact binary library scene selection
6547,a3fe0603,2026-04-10T08:23:43-07:00,success,135168,38930304,Retarget fishing review to first correct window
6548,1c7f1f59,2026-04-10T08:43:14-07:00,success,135168,38930304,Add labeled fishing scene regression checks
6549,51fc20c3,2026-04-10T08:55:10-07:00,success,135168,38930304,Add fishing binary regression scanner
6550,f82be50b,2026-04-10T09:16:13-07:00,success,135168,38930304,Track fishing mid-scene plateau in summaries
6551,befb87e8,2026-04-10T09:31:26-07:00,success,135168,38930304,Revert fast indexed fishing compositing path
6552,5e313d6e,2026-04-10T09:40:41-07:00,success,135168,38930304,Warm JOHNWALK before fishing scene prime
6553,8c0b4f0c,2026-04-10T09:54:19-07:00,success,135168,38930304,Add fishing run comparison tool
6554,65368f5d,2026-04-10T10:11:39-07:00,success,135168,38930304,Purge released active replay slot draws
6555,6c5e7d19,2026-04-10T10:22:37-07:00,success,131072,38925600,Stop recapturing replayed fishing sprites
6556,da431eb0,2026-04-10T10:37:10-07:00,success,131072,38925600,Score early fishing scene phases
6557,fa600845,2026-04-10T10:56:28-07:00,success,131072,38925600,Keep fishing binary scans running past gaps
6558,94c874c0,2026-04-10T11:16:52-07:00,success,131072,38925600,Add fishing regression boundary finder
6559,bbe87ffd,2026-04-10T11:32:24-07:00,success,131072,38925600,Restore first-tag ADS scene startup
6560,24019a48,2026-04-10T11:55:42-07:00,success,131072,38925600,Reset ADS draw offsets per thread tick
6561,4e9536d4,2026-04-10T12:12:38-07:00,failed,0,0,Fix fishing scene PS1 thread handoff
6562,f94f0aa6,2026-04-10T12:13:42-07:00,success,131072,38925600,Fix fishing handoff thread headers
6563,7d3df88f,2026-04-10T12:28:08-07:00,success,131072,38925600,Add exact fishing phase hash comparison
6564,05065062,2026-04-10T12:42:15-07:00,success,131072,38925600,Measure fishing scene startup visibility
6565,226bdcc2,2026-04-10T12:56:12-07:00,success,131072,38925600,Start fishing scene threads earlier on PS1
6566,54be9a4d,2026-04-10T13:03:24-07:00,success,133120,38927952,Restore partial SCR tile compositing for fishing
6567,473600f3,2026-04-10T13:05:33-07:00,success,131072,38925600,"Revert ""Restore partial SCR tile compositing for fishing"""
6568,2d566737,2026-04-10T13:09:45-07:00,success,131072,38925600,Recover fishing ADS chunks in file order
6569,66ee0f52,2026-04-10T13:11:38-07:00,success,131072,38925600,"Revert ""Recover fishing ADS chunks in file order"""
6570,dd965876,2026-04-10T13:18:17-07:00,success,131072,38925600,Launch fishing ADS scenes without chunk delay
6571,e4403f4a,2026-04-10T13:20:07-07:00,success,131072,38925600,"Revert ""Launch fishing ADS scenes without chunk delay"""
6572,65c17ea2,2026-04-10T13:22:28-07:00,success,131072,38925600,Add clean HEAD verifier for fishing regressions
6573,d59e1564,2026-04-10T13:40:03-07:00,success,131072,38925600,Record dirty PS1 build inputs in regtests
6574,78510c89,2026-04-10T13:49:39-07:00,success,133120,38927952,Restore PS1 save-zone tracking for fishing startup
6575,40b38a8e,2026-04-10T13:51:47-07:00,success,131072,38925600,"Revert ""Restore PS1 save-zone tracking for fishing startup"""
6576,a6b8aeb9,2026-04-10T13:52:49-07:00,success,131072,38925600,Fail fishing verifier on dirty build inputs
6577,18a85c75,2026-04-10T14:02:34-07:00,success,131072,38925600,Measure fishing startup partial-height visibility
6578,8121f786,2026-04-10T14:10:00-07:00,success,131072,38925600,Classify fishing startup regression regimes
6579,541c87ce,2026-04-10T14:17:32-07:00,success,131072,38925600,Find fishing startup regime boundaries
6580,c780acc7,2026-04-10T14:29:12-07:00,success,131072,38925600,Emit fishing startup boundary reports from scans
